sentence,label,source
"Viking Line 's cargo revenue increased by 5.4 % to EUR 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo units .",positive,FPB
The enterprise value of Maritim Food AS has been determined as approximately EUR15m .,neutral,FPB
"Stock market live Wednesday: S&P 500 erases coronavirus sell-off, Tesla's 2nd worst drop ever - CNBC",positive,Twitter
How Huawei became a U.S. government target https://t.co/K1hHx6Uw5b,neutral,Twitter
The company 's board of directors has proposed a dividend of EUR0 .12 per share for 2006 .,neutral,FPB
"In the first nine months of 2010 , the company 's net loss narrowed to EUR 415,000 from EUR 7.4 million for the corresponding period of 2009 .",positive,FPB
The StoneGate product is centrally manageable and suited for both physical and virtual environments .,neutral,FPB
Stocks hit session highs on trade optimism,positive,Twitter
Biorem reports Q3 results,neutral,Twitter
"According to preliminary information by the Finnish Forest Industries Federation , imports of roundwood to Finland increased to about 20 million m3 in 2005 , representing an increase of 15 % from 2004 .",neutral,FPB
Trump Calls Hong Kong Protests 'Complicating Factor' in Trade Talks -- Update #economy #MarketScreener… https://t.co/l2ydO9abR7,neutral,Twitter
"$PD - PagerDuty, Inc. (PD) CEO Jennifer Tejada on Q3 2020 Results - Earnings Call Transcript. Get more updates here… https://t.co/XzWKTWTrRk",neutral,Twitter
"Nike will no longer sell its items directly to Amazon, as it looks to revamp its retail strategy by selling just to… https://t.co/QjsmkcJrap",neutral,Twitter
Companies Thetrainline.com announces arrival of London IPO,positive,FiQA
Aston Martin Lagonda Global Holdings Plc secured a 500-million-pound ($656 million) lifeline to restore the balance... https://t.co/sWgwapaP3K,neutral,Twitter
EIA Petroleum Status Report is due in 5 minutes.,neutral,Twitter
"Stocks rallied for a second day, with the S&P 500 Index venturing briefly into bullish territory https://t.co/XvcR80ej7I",positive,Twitter
RusHydro has an agreement to transfer its stakes in OESK and the five ERCs into the trust management of Inter RAO .,neutral,FPB
"It started with software that was capable of retrieving the data typed into the computer keyboard ( `` keyloggers '' ) , and then more complex mechanisms arrived on the scene , such as phishing and pharming .",neutral,FPB
Negotiations with representatives of the personnel regarding the restructuring process have now been ended .,neutral,FPB
$CORV - FDA advisory committee thumbs down on Correvio's Brinavess for AF https://t.co/vLfvDUDw9v,negative,Twitter
"Should Income Investors Look At National Bankshares, Inc. (NASDAQ:NKSH) Before Its Ex-Dividend?",neutral,Twitter
JUST RELEASED: Oil Price Dynamics Report Oil prices fell over the past week owing to increased supply.… https://t.co/jmRAgMxruU,negative,Twitter
The solid fuel is heated before sludge is mixed therein . '',neutral,FPB
"Modi Government Needs To Shed British-Style Bureaucracy And Move Faster, Says Gopichand  Hinduja",neutral,Twitter
L'Oreal CEO Speaks About Coronavirus Impact and Earnings,neutral,Twitter
Paul Wolfowitz's NYT Op-Ed: Blatherings Of A Sanctimonious Sicko https://t.co/LkTRWvBgTh,neutral,Twitter
Nasdaq Composite down 0.2%,negative,Twitter
6 Guru Stocks Expanding Earnings,neutral,Twitter
Terrible call against Cowboys bails out Patriots...never fails In NE,neutral,Twitter
Microsoft joins the open-source Eclipse Foundation https://t.co/z8G5cZaKeU focus on collaboration & open business is a smart strategy! $MSFT,positive,FiQA
$SOXL https://t.co/fjxLlOjDJu,neutral,Twitter
Sanoma will continue to focus on investing in digital media and on strengthening its market positions .,neutral,FPB
$YANG Double bottom 5.2,positive,FiQA
Arch Coal declares $0.50 dividend,neutral,Twitter
We have made long-term investments in developing the system 's implementation model .,neutral,FPB
`` We want to serve K-citymarket customers by offering them interesting and topical selections .,neutral,FPB
"TVO 's two-unit 1,740 MW Olkiluoto plant generated 14.2 TWh with an operating ratio across both reactors of 93.5 % , which the company described as `` high by international standards '' .",neutral,FPB
Estee Lauder to acquire shares of Dr. Jart+ it does not already own,neutral,Twitter
The threat of a new transatlantic trade war over a tech tax is diminishing after 137 countries agreed to continue n… https://t.co/8OLoecqT5J,neutral,Twitter
"`` The second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 , '' said Magnus Rosen , Ramirent CEO .",positive,FPB
GLOBAL MARKETS-Flare-up of Sino-U.S. tensions over Hong Kong knocks world shares off 22-month high,negative,Twitter
"3 Auto Stocks to Trade, 2 Buys and 1 Short",neutral,Twitter
News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/N5y62YFanH https://t.co/DKGKz9lvWI,neutral,Twitter
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,FPB
kr121 - That's What Analysts Think NIBE Industrier AB (publ) Is Worth After These Results,neutral,Twitter
Estee Lauder Q2 sales $4.62 bln vs. $4.01 bln; FactSet consensus $4.35 bln,positive,Twitter
"UBER SAYS AWARE OF APP NOT LOADING, WORKING TO RESOLVE IT",negative,Twitter
$AWK - American Water Works declares $0.50 dividend https://t.co/Y0bD5yT9lm,neutral,Twitter
Erik Prince Held Secret Talks in Caracas With Maduro’s No. 2,neutral,Twitter
This transaction will also rationalize our pulp and paper industry related solutions .,positive,FPB
Aspo 's net sales in 2006 totaled EUR 225.9 million .,neutral,FPB
"Casper prices its IPO at $12 a share, the low end of range",neutral,Twitter
"Finnish construction group YIT has been awarded a contract to install heating , air conditioning and cooling systems to the new head office of the automobile association ADAC in Munich in Germany .",positive,FPB
Agilysys : Restaurants Find Sustainable Methods for Limiting Food Waste During the Holidays #Agilysys #Stock… https://t.co/CIE4piMa92,neutral,Twitter
TJX Q3 EPS 68 cents vs. 61 cents a year ago,positive,Twitter
U.S. deficit soars to $342 billion in two months https://t.co/7vmoZbPptk via @FoxBusiness https://t.co/wBdMuWnmmt,negative,Twitter
Carnival's stock soars after Saudi sovereign wealth fund takes stake in the crippled cruise company https://t.co/IFYPXCDpja,positive,Twitter
Stock Market Update: NAHB Housing Market Index ticks down in November,negative,Twitter
@MikeCaymanTrades sometimes,neutral,Twitter
New Schizophrenia Study May Usher in Game-Changing Standard of Care,neutral,Twitter
$RES - RPC (RES) Presents At Southwest Ideas Investor Conference - Slideshow. Follow this and any other stock on Se… https://t.co/xKaSMZtqMp,neutral,Twitter
Edited Transcript of NJR earnings conference call or presentation 19-Nov-19 3:00pm GMT,neutral,Twitter
Stora Enso 's target has been cut to EUR 4.85 from EUR 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .,negative,FPB
What's the best novel you've read recently? Swap book recommendations in our online book group FT Books Cafe:… https://t.co/96LbqlO8UN,neutral,Twitter
$AEL - American Equity declares $0.30 dividend https://t.co/ggKzSYVcPy,neutral,Twitter
U.S. Dollar Falls as Trade Deal Uncertainty Spreads,negative,Twitter
"ADPnews - Sep 28 , 2009 - Finnish silicon wafers maker Okmetic Oyj HEL : OKM1V said it will reduce the number of its clerical workers by 22 worldwide as a result of personnel negotiations completed today .",negative,FPB
Akero Therapeutics started at buy with $36 stock price target at Canaccord Genuity,positive,Twitter
Plato Gold reports Q3 results,neutral,Twitter
"For decades, the U.S. was the unquestioned leader in space travel. Now, the private space industry is taking off ar… https://t.co/nbbzHy3t7m",positive,Twitter
Smart Cannabis Cultivators are Leveraging Natural Gas to Cut HVAC Costs up to 80%,neutral,Twitter
ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces .,negative,FPB
No financial or pricing details were disclosed .,neutral,FPB
"India's NAFED tenders to purchase 100,000 tonnes corn",neutral,Twitter
"Do you smell what Bezos is cooking? Amazon could buy the WWE, analyst predicts",neutral,Twitter
"Altogether CapMan employs approximately 150 people in Helsinki , Stockholm , Copenhagen , Oslo , Moscow and Luxembourg .",neutral,FPB
Humanity Isn't Ready For The Next Global Virus Outbreak (Radio),neutral,Twitter
New Residential Investment Corp. Announces Fourth Quarter and Full Year 2019 Results,neutral,Twitter
Netflix downgraded to ‘underperform’ at Needham,negative,Twitter
"Buyers Want Cleaner, Lighter Cars That Also Make Them Feel Good",neutral,Twitter
Exclusive: France ramps up pressure to shift $200 billion euro clearing away from London - sources,neutral,Twitter
Catalyst Metals : Joint Venture with St Barbara on Drummartin project #CatalystMetals #Stock #MarketScreener… https://t.co/hs4iuvtDbN,neutral,Twitter
European markets soar after Boris Johnson's victory,positive,Twitter
"Read This Before You Buy Twitter, Inc. (NYSE:TWTR) Because Of Its P/E Ratio",neutral,Twitter
"Russian export duties will activate harvesting in Finland , and sales in Russia will increase also .",positive,FPB
Hitachi nearing deal to sell chemical unit to Showa Denko - Nikkei #Hitachi #Stock #MarketScreener… https://t.co/EQHKqfkuwp,neutral,Twitter
"Voya Q4 beats, sees 10% normalized EPS growth in 2020, 2021",positive,Twitter
Breaking - @NYDailyNews reports potential coronavirus patient at Elmhurst Hospital. Note: NYC Department of Health... https://t.co/U6wm1qJ4Ft,neutral,Twitter
Brent crude climbs after OPEC and its allies confirmed the new production pact https://t.co/hnnEhZkHRy,positive,Twitter
Is Hess Stock a Buy?,neutral,Twitter
Stock-index futures turn lower,negative,Twitter
Trump's budget proposes sale from emergency oil reserve,neutral,Twitter
"The acquired plant has an annual capacity of some 300,000 tonnes and most of its production is sold to domestic customers .",neutral,FPB
"Profitability ( EBIT % ) was 13.9 % , compared to 13.1 % in the previous-year period .",positive,FPB
$UNG $DGAZ $UGAZ - Natural gas inventory draw in-line with estimates https://t.co/bdJKXSH7Ye,neutral,Twitter
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,positive,FPB
The reductions will be implemented mainly in the course of the first half of 2009 .,neutral,FPB
Nomura : ING working on digital assets custody technology - sources #Nomura #Stock #MarketScreener… https://t.co/aGUZ5zHbeu,neutral,Twitter
Nike employees protest treatment of women as company reopens building named for disgraced coach… https://t.co/rPPiUgm4r3,neutral,Twitter
Hate Paying Income Taxes? These 9 States Don't Have Them,neutral,Twitter
"Also , it is bringing in `` the right kind of people '' to upgrade its human resources .",positive,FPB
Another problem is cola-flavoured long drinks .,neutral,FPB
Elcoteq has a proven track record in electronics manufacturing services ( EMS ) and a global factory network coupled with modern manufacturing equipment and consistent systems and processes .,positive,FPB
"Unlisted British Biologicals makes B - and D - proteins , and other disease-specific supplements that cover diabetes , hepatitis , asthma and other cardiovascular ailments .",neutral,FPB
No pricing details were disclosed .,neutral,FPB
Cardinal Health Fights To Break Downtrend (CAH) - MarketBeat,neutral,Twitter
Credit Suisse CEO Thiam quits after spying scandal,neutral,Twitter
Antniemi refuted a report by the Finnish daily Turun Sanomat as if the company was reorganizing its operations in the Baltic countries .,neutral,FPB
Teledyne to Present at the Cowen Aerospace/Defense & Industrials Conference,neutral,Twitter
$TSLA stock gaining steam... Plus other notable moves from this week: https://t.co/Hz0wdp5za1,positive,FiQA
$PBF - PBF Energy: A Mexican Billionaire Can't Get Enough Of This New Jersey Refiner. https://t.co/ouNSD0zChc #markets #finance #trading,neutral,Twitter
"SiriusXM added 465,000 net new subscribers in the first quarter of 2016 $SIRI #CEO #sales #marketresearch #tech #entrepreneur #Speaker",positive,FiQA
Fiat Chrysler Relies on Ram Growth as Europe Losses Mount,negative,Twitter
Why Shake Shack Stock Gained 13% in January,positive,Twitter
Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .,positive,FPB
Nasdaq at record high as investors look past coronavirus impact on supply chains https://t.co/e3P2dKgaY9,positive,Twitter
Can The U.K. General Election End Brexit Uncertainty?. Follow this and any other stock on Seeking Alpha!… https://t.co/eKBct0Rdjv,neutral,Twitter
$PRI - Primerica Q4 2019 Earnings Preview https://t.co/DOLPm6gGki,neutral,Twitter
Tesla's Return to Profitability Is Not Sustainable,negative,Twitter
TODAY: The U.K. is officially leaving the EU after 47 years in the bloc #BrexitDay https://t.co/wdvvpPB3My,neutral,Twitter
"The respondents praised Finnair 's reliability , Finnishness , and understanding of its target group .",positive,FPB
BankFinancial goes ex-dividend tomorrow,neutral,Twitter
"The value of the order is EUR 700,000 .",neutral,FPB
